6000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
6900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
7900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
8900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9100,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9200,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9300,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9400,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9500,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9600,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9700,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9800,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
9900,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
10000,4.3360934,4.828005313873291,3.2961843013763428,4.884090900421143
